HealthBoard,FinancialYear,Category breakdown,MetricType,Value
Cwm Taf Morgannwg University,2014-15,total,PctTotal,100.0
Cwm Taf Morgannwg University,2014-15,infectious_diseases_total,PctTotal,1.172901
Cwm Taf Morgannwg University,2014-15,cancers_tumours_total,PctTotal,6.954234
Cwm Taf Morgannwg University,2014-15,blood_disorders_total,PctTotal,0.96616
Cwm Taf Morgannwg University,2014-15,endocrine_nutritional_metabolic_problems_total,PctTotal,4.083754
Cwm Taf Morgannwg University,2014-15,diabetes,PctTotal,1.739379
Cwm Taf Morgannwg University,2014-15,other_endocrine_nutritional_and_metabolic_problems,PctTotal,2.344375
Cwm Taf Morgannwg University,2014-15,mental_health_problems_total,PctTotal,12.591861
Cwm Taf Morgannwg University,2014-15,general_mental_illness,PctTotal,6.717891
Cwm Taf Morgannwg University,2014-15,elderly_mental_illness,PctTotal,3.692779
Cwm Taf Morgannwg University,2014-15,child_adolescent_mental_health_services,PctTotal,0.741282
Cwm Taf Morgannwg University,2014-15,other_mental_health_problems,PctTotal,1.439908
Cwm Taf Morgannwg University,2014-15,learning_disability_problems_total,PctTotal,1.178692
Cwm Taf Morgannwg University,2014-15,neurological_system_problems_total,PctTotal,4.653641
Cwm Taf Morgannwg University,2014-15,eyevision_problems_total,PctTotal,2.456933
Cwm Taf Morgannwg University,2014-15,hearing_problems_total,PctTotal,0.459711
Cwm Taf Morgannwg University,2014-15,circulation_problems_total,PctTotal,7.573627
Cwm Taf Morgannwg University,2014-15,coronary_heart_disease,PctTotal,2.025377
Cwm Taf Morgannwg University,2014-15,cerebrovascular_disease,PctTotal,1.495738
Cwm Taf Morgannwg University,2014-15,other_problems_of_circulation,PctTotal,4.052511
Cwm Taf Morgannwg University,2014-15,respiratory_problems_total,PctTotal,7.48286
Cwm Taf Morgannwg University,2014-15,dental_problems_total,PctTotal,3.519525
Cwm Taf Morgannwg University,2014-15,gastro_intestinal_problems_total,PctTotal,5.593306
Cwm Taf Morgannwg University,2014-15,skin_problems_total,PctTotal,1.953771
Cwm Taf Morgannwg University,2014-15,musculo_skeletal_system_problems_exc_trauma_total,PctTotal,6.098281
Cwm Taf Morgannwg University,2014-15,trauma_injuries_inc_burns_total,PctTotal,7.719808
Cwm Taf Morgannwg University,2014-15,genito_urinary_system_disorders_exc_infertility_total,PctTotal,4.651248
Cwm Taf Morgannwg University,2014-15,genital_tract_problems,PctTotal,1.01431
Cwm Taf Morgannwg University,2014-15,renal_problems,PctTotal,1.029076
Cwm Taf Morgannwg University,2014-15,chronic_renal_failure,PctTotal,0.0
Cwm Taf Morgannwg University,2014-15,sexually_transmitted_infections,PctTotal,0.200055
Cwm Taf Morgannwg University,2014-15,other_problems_of_the_genito_urinary_system,PctTotal,2.407808
Cwm Taf Morgannwg University,2014-15,maternity_reproductive_health_total,PctTotal,3.613099
Cwm Taf Morgannwg University,2014-15,neonates_total,PctTotal,0.978357
Cwm Taf Morgannwg University,2014-15,poisoning_total,PctTotal,1.14389
Cwm Taf Morgannwg University,2014-15,healthy_individuals_includes_screening_total,PctTotal,1.756563
Cwm Taf Morgannwg University,2014-15,social_care_needs_total,PctTotal,1.562103
Cwm Taf Morgannwg University,2014-15,other_total,PctTotal,11.835674
Cwm Taf Morgannwg University,2014-15,general_medical_services,PctTotal,4.719161
Cwm Taf Morgannwg University,2014-15,open_access,PctTotal,1.615797
Cwm Taf Morgannwg University,2014-15,continuing_care,PctTotal,1.944981
Cwm Taf Morgannwg University,2014-15,other_phw_functions,PctTotal,1.180916
Cwm Taf Morgannwg University,2014-15,other_expenditure,PctTotal,2.374819
Cwm Taf Morgannwg University,2015-16,total,PctTotal,100.0
Cwm Taf Morgannwg University,2015-16,infectious_diseases_total,PctTotal,1.230678
Cwm Taf Morgannwg University,2015-16,cancers_tumours_total,PctTotal,6.744686
Cwm Taf Morgannwg University,2015-16,blood_disorders_total,PctTotal,0.889494
Cwm Taf Morgannwg University,2015-16,endocrine_nutritional_metabolic_problems_total,PctTotal,3.954002
Cwm Taf Morgannwg University,2015-16,diabetes,PctTotal,1.685516
Cwm Taf Morgannwg University,2015-16,other_endocrine_nutritional_and_metabolic_problems,PctTotal,2.673719
Cwm Taf Morgannwg University,2015-16,mental_health_problems_total,PctTotal,12.125802
Cwm Taf Morgannwg University,2015-16,general_mental_illness,PctTotal,6.446994
Cwm Taf Morgannwg University,2015-16,elderly_mental_illness,PctTotal,3.538884
Cwm Taf Morgannwg University,2015-16,child_adolescent_mental_health_services,PctTotal,0.784846
Cwm Taf Morgannwg University,2015-16,other_mental_health_problems,PctTotal,1.355079
Cwm Taf Morgannwg University,2015-16,learning_disability_problems_total,PctTotal,1.045719
Cwm Taf Morgannwg University,2015-16,neurological_system_problems_total,PctTotal,4.999054
Cwm Taf Morgannwg University,2015-16,eyevision_problems_total,PctTotal,2.509518
Cwm Taf Morgannwg University,2015-16,hearing_problems_total,PctTotal,0.46199
Cwm Taf Morgannwg University,2015-16,circulation_problems_total,PctTotal,7.829365
Cwm Taf Morgannwg University,2015-16,coronary_heart_disease,PctTotal,1.897586
Cwm Taf Morgannwg University,2015-16,cerebrovascular_disease,PctTotal,1.506667
Cwm Taf Morgannwg University,2015-16,other_problems_of_circulation,PctTotal,4.425112
Cwm Taf Morgannwg University,2015-16,respiratory_problems_total,PctTotal,7.381721
Cwm Taf Morgannwg University,2015-16,dental_problems_total,PctTotal,3.848888
Cwm Taf Morgannwg University,2015-16,gastro_intestinal_problems_total,PctTotal,5.790479
Cwm Taf Morgannwg University,2015-16,skin_problems_total,PctTotal,1.618834
Cwm Taf Morgannwg University,2015-16,musculo_skeletal_system_problems_exc_trauma_total,PctTotal,5.64711
Cwm Taf Morgannwg University,2015-16,trauma_injuries_inc_burns_total,PctTotal,8.126642
Cwm Taf Morgannwg University,2015-16,genito_urinary_system_disorders_exc_infertility_total,PctTotal,4.267181
Cwm Taf Morgannwg University,2015-16,genital_tract_problems,PctTotal,1.177247
Cwm Taf Morgannwg University,2015-16,renal_problems,PctTotal,0.922582
Cwm Taf Morgannwg University,2015-16,chronic_renal_failure,PctTotal,0.0
Cwm Taf Morgannwg University,2015-16,sexually_transmitted_infections,PctTotal,0.071946
Cwm Taf Morgannwg University,2015-16,other_problems_of_the_genito_urinary_system,PctTotal,2.095406
Cwm Taf Morgannwg University,2015-16,maternity_reproductive_health_total,PctTotal,3.288323
Cwm Taf Morgannwg University,2015-16,neonates_total,PctTotal,0.965516
Cwm Taf Morgannwg University,2015-16,poisoning_total,PctTotal,1.342274
Cwm Taf Morgannwg University,2015-16,healthy_individuals_includes_screening_total,PctTotal,1.774438
Cwm Taf Morgannwg University,2015-16,social_care_needs_total,PctTotal,1.710644
Cwm Taf Morgannwg University,2015-16,other_total,PctTotal,12.447641
Cwm Taf Morgannwg University,2015-16,general_medical_services,PctTotal,4.720315
Cwm Taf Morgannwg University,2015-16,open_access,PctTotal,1.877559
Cwm Taf Morgannwg University,2015-16,continuing_care,PctTotal,2.236001
Cwm Taf Morgannwg University,2015-16,other_phw_functions,PctTotal,1.182276
Cwm Taf Morgannwg University,2015-16,other_expenditure,PctTotal,2.43149
Cwm Taf Morgannwg University,2016-17,total,PctTotal,100.0
Cwm Taf Morgannwg University,2016-17,infectious_diseases_total,PctTotal,1.312832
Cwm Taf Morgannwg University,2016-17,cancers_tumours_total,PctTotal,6.493957
Cwm Taf Morgannwg University,2016-17,blood_disorders_total,PctTotal,0.946062
Cwm Taf Morgannwg University,2016-17,endocrine_nutritional_metabolic_problems_total,PctTotal,4.053011
Cwm Taf Morgannwg University,2016-17,diabetes,PctTotal,1.837408
Cwm Taf Morgannwg University,2016-17,other_endocrine_nutritional_and_metabolic_problems,PctTotal,2.215603
Cwm Taf Morgannwg University,2016-17,mental_health_problems_total,PctTotal,11.920912
Cwm Taf Morgannwg University,2016-17,general_mental_illness,PctTotal,6.748907
Cwm Taf Morgannwg University,2016-17,elderly_mental_illness,PctTotal,3.383966
Cwm Taf Morgannwg University,2016-17,child_adolescent_mental_health_services,PctTotal,0.615977
Cwm Taf Morgannwg University,2016-17,other_mental_health_problems,PctTotal,1.172062
Cwm Taf Morgannwg University,2016-17,learning_disability_problems_total,PctTotal,1.254144
Cwm Taf Morgannwg University,2016-17,neurological_system_problems_total,PctTotal,4.989378
Cwm Taf Morgannwg University,2016-17,eyevision_problems_total,PctTotal,2.971667
Cwm Taf Morgannwg University,2016-17,hearing_problems_total,PctTotal,0.529018
Cwm Taf Morgannwg University,2016-17,circulation_problems_total,PctTotal,7.767952
Cwm Taf Morgannwg University,2016-17,coronary_heart_disease,PctTotal,1.885595
Cwm Taf Morgannwg University,2016-17,cerebrovascular_disease,PctTotal,1.247864
Cwm Taf Morgannwg University,2016-17,other_problems_of_circulation,PctTotal,4.634493
Cwm Taf Morgannwg University,2016-17,respiratory_problems_total,PctTotal,7.606263
Cwm Taf Morgannwg University,2016-17,dental_problems_total,PctTotal,3.253194
Cwm Taf Morgannwg University,2016-17,gastro_intestinal_problems_total,PctTotal,6.145192
Cwm Taf Morgannwg University,2016-17,skin_problems_total,PctTotal,1.965872
Cwm Taf Morgannwg University,2016-17,musculo_skeletal_system_problems_exc_trauma_total,PctTotal,5.988986
Cwm Taf Morgannwg University,2016-17,trauma_injuries_inc_burns_total,PctTotal,7.718308
Cwm Taf Morgannwg University,2016-17,genito_urinary_system_disorders_exc_infertility_total,PctTotal,4.367299
Cwm Taf Morgannwg University,2016-17,genital_tract_problems,PctTotal,1.052174
Cwm Taf Morgannwg University,2016-17,renal_problems,PctTotal,1.206765
Cwm Taf Morgannwg University,2016-17,chronic_renal_failure,PctTotal,0.0
Cwm Taf Morgannwg University,2016-17,sexually_transmitted_infections,PctTotal,0.010965
Cwm Taf Morgannwg University,2016-17,other_problems_of_the_genito_urinary_system,PctTotal,2.097396
Cwm Taf Morgannwg University,2016-17,maternity_reproductive_health_total,PctTotal,3.537564
Cwm Taf Morgannwg University,2016-17,neonates_total,PctTotal,1.202174
Cwm Taf Morgannwg University,2016-17,poisoning_total,PctTotal,1.230551
Cwm Taf Morgannwg University,2016-17,healthy_individuals_includes_screening_total,PctTotal,2.12667
Cwm Taf Morgannwg University,2016-17,social_care_needs_total,PctTotal,1.555519
Cwm Taf Morgannwg University,2016-17,other_total,PctTotal,11.063475
Cwm Taf Morgannwg University,2016-17,general_medical_services,PctTotal,4.982212
Cwm Taf Morgannwg University,2016-17,open_access,PctTotal,1.286799
Cwm Taf Morgannwg University,2016-17,continuing_care,PctTotal,1.710071
Cwm Taf Morgannwg University,2016-17,other_phw_functions,PctTotal,0.894757
Cwm Taf Morgannwg University,2016-17,other_expenditure,PctTotal,2.189635
Cwm Taf Morgannwg University,2017-18,total,PctTotal,100.0
Cwm Taf Morgannwg University,2017-18,infectious_diseases_total,PctTotal,2.140619
Cwm Taf Morgannwg University,2017-18,cancers_tumours_total,PctTotal,6.481601
Cwm Taf Morgannwg University,2017-18,blood_disorders_total,PctTotal,1.008013
Cwm Taf Morgannwg University,2017-18,endocrine_nutritional_metabolic_problems_total,PctTotal,4.596233
Cwm Taf Morgannwg University,2017-18,diabetes,PctTotal,2.086128
Cwm Taf Morgannwg University,2017-18,other_endocrine_nutritional_and_metabolic_problems,PctTotal,2.510105
Cwm Taf Morgannwg University,2017-18,mental_health_problems_total,PctTotal,11.978732
Cwm Taf Morgannwg University,2017-18,general_mental_illness,PctTotal,7.108795
Cwm Taf Morgannwg University,2017-18,elderly_mental_illness,PctTotal,3.21902
Cwm Taf Morgannwg University,2017-18,child_adolescent_mental_health_services,PctTotal,0.737526
Cwm Taf Morgannwg University,2017-18,other_mental_health_problems,PctTotal,0.913392
Cwm Taf Morgannwg University,2017-18,learning_disability_problems_total,PctTotal,1.145784
Cwm Taf Morgannwg University,2017-18,neurological_system_problems_total,PctTotal,4.703057
Cwm Taf Morgannwg University,2017-18,eyevision_problems_total,PctTotal,2.858939
Cwm Taf Morgannwg University,2017-18,hearing_problems_total,PctTotal,0.538061
Cwm Taf Morgannwg University,2017-18,circulation_problems_total,PctTotal,7.411943
Cwm Taf Morgannwg University,2017-18,coronary_heart_disease,PctTotal,1.794543
Cwm Taf Morgannwg University,2017-18,cerebrovascular_disease,PctTotal,1.228759
Cwm Taf Morgannwg University,2017-18,other_problems_of_circulation,PctTotal,4.388641
Cwm Taf Morgannwg University,2017-18,respiratory_problems_total,PctTotal,7.548352
Cwm Taf Morgannwg University,2017-18,dental_problems_total,PctTotal,3.2304
Cwm Taf Morgannwg University,2017-18,gastro_intestinal_problems_total,PctTotal,6.051968
Cwm Taf Morgannwg University,2017-18,skin_problems_total,PctTotal,1.661639
Cwm Taf Morgannwg University,2017-18,musculo_skeletal_system_problems_exc_trauma_total,PctTotal,5.452832
Cwm Taf Morgannwg University,2017-18,trauma_injuries_inc_burns_total,PctTotal,7.406375
Cwm Taf Morgannwg University,2017-18,genito_urinary_system_disorders_exc_infertility_total,PctTotal,4.223175
Cwm Taf Morgannwg University,2017-18,genital_tract_problems,PctTotal,1.301384
Cwm Taf Morgannwg University,2017-18,renal_problems,PctTotal,1.078356
Cwm Taf Morgannwg University,2017-18,chronic_renal_failure,PctTotal,0.0
Cwm Taf Morgannwg University,2017-18,sexually_transmitted_infections,PctTotal,0.002873
Cwm Taf Morgannwg University,2017-18,other_problems_of_the_genito_urinary_system,PctTotal,1.840562
Cwm Taf Morgannwg University,2017-18,maternity_reproductive_health_total,PctTotal,3.954202
Cwm Taf Morgannwg University,2017-18,neonates_total,PctTotal,0.723215
Cwm Taf Morgannwg University,2017-18,poisoning_total,PctTotal,1.246497
Cwm Taf Morgannwg University,2017-18,healthy_individuals_includes_screening_total,PctTotal,2.137576
Cwm Taf Morgannwg University,2017-18,social_care_needs_total,PctTotal,1.411259
Cwm Taf Morgannwg University,2017-18,other_total,PctTotal,12.089527
Cwm Taf Morgannwg University,2017-18,general_medical_services,PctTotal,5.134338
Cwm Taf Morgannwg University,2017-18,open_access,PctTotal,1.162647
Cwm Taf Morgannwg University,2017-18,continuing_care,PctTotal,1.976964
Cwm Taf Morgannwg University,2017-18,other_phw_functions,PctTotal,0.989524
Cwm Taf Morgannwg University,2017-18,other_expenditure,PctTotal,2.826053
Cwm Taf Morgannwg University,2018-19,total,PctTotal,100.0
Cwm Taf Morgannwg University,2018-19,infectious_diseases_total,PctTotal,1.913148
Cwm Taf Morgannwg University,2018-19,cancers_tumours_total,PctTotal,6.576806
Cwm Taf Morgannwg University,2018-19,blood_disorders_total,PctTotal,1.096253
Cwm Taf Morgannwg University,2018-19,endocrine_nutritional_metabolic_problems_total,PctTotal,4.802034
Cwm Taf Morgannwg University,2018-19,diabetes,PctTotal,2.186537
Cwm Taf Morgannwg University,2018-19,other_endocrine_nutritional_and_metabolic_problems,PctTotal,2.615498
Cwm Taf Morgannwg University,2018-19,mental_health_problems_total,PctTotal,11.964354
Cwm Taf Morgannwg University,2018-19,general_mental_illness,PctTotal,6.852779
Cwm Taf Morgannwg University,2018-19,elderly_mental_illness,PctTotal,2.919859
Cwm Taf Morgannwg University,2018-19,child_adolescent_mental_health_services,PctTotal,0.937888
Cwm Taf Morgannwg University,2018-19,other_mental_health_problems,PctTotal,1.253827
Cwm Taf Morgannwg University,2018-19,learning_disability_problems_total,PctTotal,1.048607
Cwm Taf Morgannwg University,2018-19,neurological_system_problems_total,PctTotal,4.68891
Cwm Taf Morgannwg University,2018-19,eyevision_problems_total,PctTotal,2.442466
Cwm Taf Morgannwg University,2018-19,hearing_problems_total,PctTotal,0.513519
Cwm Taf Morgannwg University,2018-19,circulation_problems_total,PctTotal,7.339796
Cwm Taf Morgannwg University,2018-19,coronary_heart_disease,PctTotal,1.724906
Cwm Taf Morgannwg University,2018-19,cerebrovascular_disease,PctTotal,1.241246
Cwm Taf Morgannwg University,2018-19,other_problems_of_circulation,PctTotal,4.373645
Cwm Taf Morgannwg University,2018-19,respiratory_problems_total,PctTotal,7.114516
Cwm Taf Morgannwg University,2018-19,dental_problems_total,PctTotal,3.263629
Cwm Taf Morgannwg University,2018-19,gastro_intestinal_problems_total,PctTotal,6.261836
Cwm Taf Morgannwg University,2018-19,skin_problems_total,PctTotal,1.890019
Cwm Taf Morgannwg University,2018-19,musculo_skeletal_system_problems_exc_trauma_total,PctTotal,5.419805
Cwm Taf Morgannwg University,2018-19,trauma_injuries_inc_burns_total,PctTotal,7.693059
Cwm Taf Morgannwg University,2018-19,genito_urinary_system_disorders_exc_infertility_total,PctTotal,3.904037
Cwm Taf Morgannwg University,2018-19,genital_tract_problems,PctTotal,1.157677
Cwm Taf Morgannwg University,2018-19,renal_problems,PctTotal,1.105164
Cwm Taf Morgannwg University,2018-19,chronic_renal_failure,PctTotal,0.0
Cwm Taf Morgannwg University,2018-19,sexually_transmitted_infections,PctTotal,0.0
Cwm Taf Morgannwg University,2018-19,other_problems_of_the_genito_urinary_system,PctTotal,1.641196
Cwm Taf Morgannwg University,2018-19,maternity_reproductive_health_total,PctTotal,3.736854
Cwm Taf Morgannwg University,2018-19,neonates_total,PctTotal,0.745593
Cwm Taf Morgannwg University,2018-19,poisoning_total,PctTotal,1.129584
Cwm Taf Morgannwg University,2018-19,healthy_individuals_includes_screening_total,PctTotal,2.080467
Cwm Taf Morgannwg University,2018-19,social_care_needs_total,PctTotal,1.323569
Cwm Taf Morgannwg University,2018-19,other_total,PctTotal,13.051137
Cwm Taf Morgannwg University,2018-19,general_medical_services,PctTotal,5.379084
Cwm Taf Morgannwg University,2018-19,open_access,PctTotal,1.277355
Cwm Taf Morgannwg University,2018-19,continuing_care,PctTotal,2.475232
Cwm Taf Morgannwg University,2018-19,other_phw_functions,PctTotal,1.024819
Cwm Taf Morgannwg University,2018-19,other_expenditure,PctTotal,2.894648
Cwm Taf Morgannwg University,2019-20,total,PctTotal,100.0
Cwm Taf Morgannwg University,2019-20,infectious_diseases_total,PctTotal,1.582868
Cwm Taf Morgannwg University,2019-20,cancers_tumours_total,PctTotal,6.44721
Cwm Taf Morgannwg University,2019-20,blood_disorders_total,PctTotal,1.479862
Cwm Taf Morgannwg University,2019-20,endocrine_nutritional_metabolic_problems_total,PctTotal,4.651594
Cwm Taf Morgannwg University,2019-20,diabetes,PctTotal,2.271666
Cwm Taf Morgannwg University,2019-20,other_endocrine_nutritional_and_metabolic_problems,PctTotal,2.379928
Cwm Taf Morgannwg University,2019-20,mental_health_problems_total,PctTotal,11.838576
Cwm Taf Morgannwg University,2019-20,general_mental_illness,PctTotal,6.553784
Cwm Taf Morgannwg University,2019-20,elderly_mental_illness,PctTotal,2.847847
Cwm Taf Morgannwg University,2019-20,child_adolescent_mental_health_services,PctTotal,0.932208
Cwm Taf Morgannwg University,2019-20,other_mental_health_problems,PctTotal,1.504738
Cwm Taf Morgannwg University,2019-20,learning_disability_problems_total,PctTotal,1.041992
Cwm Taf Morgannwg University,2019-20,neurological_system_problems_total,PctTotal,4.159487
Cwm Taf Morgannwg University,2019-20,eyevision_problems_total,PctTotal,2.941638
Cwm Taf Morgannwg University,2019-20,hearing_problems_total,PctTotal,0.707678
Cwm Taf Morgannwg University,2019-20,circulation_problems_total,PctTotal,7.395244
Cwm Taf Morgannwg University,2019-20,coronary_heart_disease,PctTotal,1.450375
Cwm Taf Morgannwg University,2019-20,cerebrovascular_disease,PctTotal,1.205869
Cwm Taf Morgannwg University,2019-20,other_problems_of_circulation,PctTotal,4.739
Cwm Taf Morgannwg University,2019-20,respiratory_problems_total,PctTotal,6.848247
Cwm Taf Morgannwg University,2019-20,dental_problems_total,PctTotal,3.089429
Cwm Taf Morgannwg University,2019-20,gastro_intestinal_problems_total,PctTotal,5.852385
Cwm Taf Morgannwg University,2019-20,skin_problems_total,PctTotal,1.932083
Cwm Taf Morgannwg University,2019-20,musculo_skeletal_system_problems_exc_trauma_total,PctTotal,4.988682
Cwm Taf Morgannwg University,2019-20,trauma_injuries_inc_burns_total,PctTotal,7.827611
Cwm Taf Morgannwg University,2019-20,genito_urinary_system_disorders_exc_infertility_total,PctTotal,3.8906
Cwm Taf Morgannwg University,2019-20,genital_tract_problems,PctTotal,1.100373
Cwm Taf Morgannwg University,2019-20,renal_problems,PctTotal,1.087959
Cwm Taf Morgannwg University,2019-20,chronic_renal_failure,PctTotal,0.0
Cwm Taf Morgannwg University,2019-20,sexually_transmitted_infections,PctTotal,0.005484
Cwm Taf Morgannwg University,2019-20,other_problems_of_the_genito_urinary_system,PctTotal,1.696784
Cwm Taf Morgannwg University,2019-20,maternity_reproductive_health_total,PctTotal,3.54914
Cwm Taf Morgannwg University,2019-20,neonates_total,PctTotal,0.9779
Cwm Taf Morgannwg University,2019-20,poisoning_total,PctTotal,0.936439
Cwm Taf Morgannwg University,2019-20,healthy_individuals_includes_screening_total,PctTotal,1.888437
Cwm Taf Morgannwg University,2019-20,social_care_needs_total,PctTotal,1.366452
Cwm Taf Morgannwg University,2019-20,other_total,PctTotal,14.606445
Cwm Taf Morgannwg University,2019-20,general_medical_services,PctTotal,4.907437
Cwm Taf Morgannwg University,2019-20,open_access,PctTotal,1.374339
Cwm Taf Morgannwg University,2019-20,continuing_care,PctTotal,1.679275
Cwm Taf Morgannwg University,2019-20,other_phw_functions,PctTotal,1.094602
Cwm Taf Morgannwg University,2019-20,other_expenditure,PctTotal,5.550791
Cwm Taf Morgannwg University,2020-21,total,PctTotal,100.0
Cwm Taf Morgannwg University,2020-21,infectious_diseases_total,PctTotal,7.173324
Cwm Taf Morgannwg University,2020-21,cancers_tumours_total,PctTotal,6.50655
Cwm Taf Morgannwg University,2020-21,blood_disorders_total,PctTotal,1.252906
Cwm Taf Morgannwg University,2020-21,endocrine_nutritional_metabolic_problems_total,PctTotal,4.626992
Cwm Taf Morgannwg University,2020-21,diabetes,PctTotal,2.011193
Cwm Taf Morgannwg University,2020-21,other_endocrine_nutritional_and_metabolic_problems,PctTotal,2.615798
Cwm Taf Morgannwg University,2020-21,mental_health_problems_total,PctTotal,12.252429
Cwm Taf Morgannwg University,2020-21,general_mental_illness,PctTotal,6.755534
Cwm Taf Morgannwg University,2020-21,elderly_mental_illness,PctTotal,2.758444
Cwm Taf Morgannwg University,2020-21,child_adolescent_mental_health_services,PctTotal,1.009673
Cwm Taf Morgannwg University,2020-21,other_mental_health_problems,PctTotal,1.728777
Cwm Taf Morgannwg University,2020-21,learning_disability_problems_total,PctTotal,1.040292
Cwm Taf Morgannwg University,2020-21,neurological_system_problems_total,PctTotal,3.993576
Cwm Taf Morgannwg University,2020-21,eyevision_problems_total,PctTotal,1.940056
Cwm Taf Morgannwg University,2020-21,hearing_problems_total,PctTotal,0.478173
Cwm Taf Morgannwg University,2020-21,circulation_problems_total,PctTotal,6.902853
Cwm Taf Morgannwg University,2020-21,coronary_heart_disease,PctTotal,1.36789
Cwm Taf Morgannwg University,2020-21,cerebrovascular_disease,PctTotal,1.39708
Cwm Taf Morgannwg University,2020-21,other_problems_of_circulation,PctTotal,4.137882
Cwm Taf Morgannwg University,2020-21,respiratory_problems_total,PctTotal,5.186578
Cwm Taf Morgannwg University,2020-21,dental_problems_total,PctTotal,2.775555
Cwm Taf Morgannwg University,2020-21,gastro_intestinal_problems_total,PctTotal,6.374768
Cwm Taf Morgannwg University,2020-21,skin_problems_total,PctTotal,2.052067
Cwm Taf Morgannwg University,2020-21,musculo_skeletal_system_problems_exc_trauma_total,PctTotal,3.085341
Cwm Taf Morgannwg University,2020-21,trauma_injuries_inc_burns_total,PctTotal,8.641783
Cwm Taf Morgannwg University,2020-21,genito_urinary_system_disorders_exc_infertility_total,PctTotal,3.758067
Cwm Taf Morgannwg University,2020-21,genital_tract_problems,PctTotal,0.706746
Cwm Taf Morgannwg University,2020-21,renal_problems,PctTotal,1.496389
Cwm Taf Morgannwg University,2020-21,chronic_renal_failure,PctTotal,0.0
Cwm Taf Morgannwg University,2020-21,sexually_transmitted_infections,PctTotal,0.011287
Cwm Taf Morgannwg University,2020-21,other_problems_of_the_genito_urinary_system,PctTotal,1.543645
Cwm Taf Morgannwg University,2020-21,maternity_reproductive_health_total,PctTotal,3.19737
Cwm Taf Morgannwg University,2020-21,neonates_total,PctTotal,1.044396
Cwm Taf Morgannwg University,2020-21,poisoning_total,PctTotal,1.029485
Cwm Taf Morgannwg University,2020-21,healthy_individuals_includes_screening_total,PctTotal,3.117568
Cwm Taf Morgannwg University,2020-21,social_care_needs_total,PctTotal,1.079408
Cwm Taf Morgannwg University,2020-21,other_total,PctTotal,12.490462
Cwm Taf Morgannwg University,2020-21,general_medical_services,PctTotal,5.092645
Cwm Taf Morgannwg University,2020-21,open_access,PctTotal,1.792283
Cwm Taf Morgannwg University,2020-21,continuing_care,PctTotal,1.124195
Cwm Taf Morgannwg University,2020-21,other_phw_functions,PctTotal,0.859868
Cwm Taf Morgannwg University,2020-21,other_expenditure,PctTotal,3.621471
Cwm Taf Morgannwg University,2021-22,total,PctTotal,100.0
Cwm Taf Morgannwg University,2021-22,infectious_diseases_total,PctTotal,4.38247
Cwm Taf Morgannwg University,2021-22,cancers_tumours_total,PctTotal,6.944956
Cwm Taf Morgannwg University,2021-22,blood_disorders_total,PctTotal,1.099797
Cwm Taf Morgannwg University,2021-22,endocrine_nutritional_metabolic_problems_total,PctTotal,4.721083
Cwm Taf Morgannwg University,2021-22,diabetes,PctTotal,2.036819
Cwm Taf Morgannwg University,2021-22,other_endocrine_nutritional_and_metabolic_problems,PctTotal,2.684264
Cwm Taf Morgannwg University,2021-22,mental_health_problems_total,PctTotal,11.566005
Cwm Taf Morgannwg University,2021-22,general_mental_illness,PctTotal,6.806281
Cwm Taf Morgannwg University,2021-22,elderly_mental_illness,PctTotal,2.586896
Cwm Taf Morgannwg University,2021-22,child_adolescent_mental_health_services,PctTotal,0.873265
Cwm Taf Morgannwg University,2021-22,other_mental_health_problems,PctTotal,1.299564
Cwm Taf Morgannwg University,2021-22,learning_disability_problems_total,PctTotal,1.005766
Cwm Taf Morgannwg University,2021-22,neurological_system_problems_total,PctTotal,3.78686
Cwm Taf Morgannwg University,2021-22,eyevision_problems_total,PctTotal,2.47822
Cwm Taf Morgannwg University,2021-22,hearing_problems_total,PctTotal,0.517334
Cwm Taf Morgannwg University,2021-22,circulation_problems_total,PctTotal,7.491817
Cwm Taf Morgannwg University,2021-22,coronary_heart_disease,PctTotal,1.493959
Cwm Taf Morgannwg University,2021-22,cerebrovascular_disease,PctTotal,1.437354
Cwm Taf Morgannwg University,2021-22,other_problems_of_circulation,PctTotal,4.560504
Cwm Taf Morgannwg University,2021-22,respiratory_problems_total,PctTotal,5.713678
Cwm Taf Morgannwg University,2021-22,dental_problems_total,PctTotal,2.758297
Cwm Taf Morgannwg University,2021-22,gastro_intestinal_problems_total,PctTotal,6.22578
Cwm Taf Morgannwg University,2021-22,skin_problems_total,PctTotal,1.873618
Cwm Taf Morgannwg University,2021-22,musculo_skeletal_system_problems_exc_trauma_total,PctTotal,3.564802
Cwm Taf Morgannwg University,2021-22,trauma_injuries_inc_burns_total,PctTotal,8.571246
Cwm Taf Morgannwg University,2021-22,genito_urinary_system_disorders_exc_infertility_total,PctTotal,3.81775
Cwm Taf Morgannwg University,2021-22,genital_tract_problems,PctTotal,0.983508
Cwm Taf Morgannwg University,2021-22,renal_problems,PctTotal,1.379435
Cwm Taf Morgannwg University,2021-22,chronic_renal_failure,PctTotal,0.0
Cwm Taf Morgannwg University,2021-22,sexually_transmitted_infections,PctTotal,0.005423
Cwm Taf Morgannwg University,2021-22,other_problems_of_the_genito_urinary_system,PctTotal,1.449384
Cwm Taf Morgannwg University,2021-22,maternity_reproductive_health_total,PctTotal,2.870793
Cwm Taf Morgannwg University,2021-22,neonates_total,PctTotal,1.046167
